8.967741935483870552e-01,8.128654970760234022e-01,9.205298013245033495e-01,8.742138364779874493e-01
8.817120622568093147e-01,7.884481558803061452e-01,8.622526636225266161e-01,9.020700636942675654e-01
6.236559139784946248e-01,4.531250000000000000e-01,9.666666666666666741e-01,4.603174603174602919e-01
9.248191255111670728e-01,8.601521357519017474e-01,9.187499999999999556e-01,9.309689677010766218e-01
8.370497427101201149e-01,7.197640117994100750e-01,8.079470198675496873e-01,8.683274021352312966e-01
7.310344827586207073e-01,5.760869565217391353e-01,6.235294117647058876e-01,8.833333333333333037e-01
9.068355766693059206e-01,8.295509415741187942e-01,8.681152097018696168e-01,9.491712707182320408e-01
8.688230008984726416e-01,7.680698967434471669e-01,8.751131221719457010e-01,8.626226583407671233e-01
8.615942028985507095e-01,7.568427753023552196e-01,8.973584905660377808e-01,8.285714285714286254e-01
8.330006653359947055e-01,7.137970353477764984e-01,8.549965854768950546e-01,8.121081081081080733e-01
8.631211857018308287e-01,7.592024539877300082e-01,8.483290488431876053e-01,8.784383318544809471e-01
9.404793257835133424e-01,8.876460352970420020e-01,9.241718426501035477e-01,9.573726541554959946e-01
8.972477064220183429e-01,8.136439267886855786e-01,9.005524861878453358e-01,8.939670932358317890e-01
7.208121827411168026e-01,5.634920634920634885e-01,1.000000000000000000e+00,5.634920634920634885e-01
6.904761904761904656e-01,5.272727272727272263e-01,6.744186046511627675e-01,7.073170731707316694e-01
8.137535816618911566e-01,6.859903381642512565e-01,8.184438040345821674e-01,8.091168091168091658e-01
9.008142116950407230e-01,8.195286195286195507e-01,8.629165681871897586e-01,9.421935483870967909e-01
9.483775811209439466e-01,9.018232819074333273e-01,9.568452380952381375e-01,9.400584795321637044e-01
8.294117647058824039e-01,7.085427135678391553e-01,9.463087248322147316e-01,7.382198952879580611e-01
8.993615080571601972e-01,8.171270718232044317e-01,8.509781357882624242e-01,9.535783365570599246e-01
9.314641744548286528e-01,8.717201166180758021e-01,9.271317829457363935e-01,9.358372456964005881e-01
8.209083119108826487e-01,6.962209302325581550e-01,9.141221374045801484e-01,7.449455676516330005e-01
9.015161863133451803e-01,8.206913703058940079e-01,8.923742563547863993e-01,9.108473640629313195e-01
8.859813084112149184e-01,7.953020134228188098e-01,9.634146341463414309e-01,8.200692041522491538e-01
8.341056533827617692e-01,7.154213036565977291e-01,7.936507936507936067e-01,8.789062500000000000e-01
8.874316939890710687e-01,7.976424361493124060e-01,9.530516431924882514e-01,8.302658486707567009e-01
9.161793372319687601e-01,8.453237410071942071e-01,9.832635983263597890e-01,8.576642335766423431e-01
8.181818181818182323e-01,6.923076923076922906e-01,6.923076923076922906e-01,1.000000000000000000e+00
8.596663395485770742e-01,7.538726333907056487e-01,8.374760994263862335e-01,8.830645161290322509e-01
8.431372549019607865e-01,7.288135593220338437e-01,7.922948073701842064e-01,9.009523809523809490e-01
9.017010386873400840e-01,8.209978070175438791e-01,8.668596237337192756e-01,9.394604767879548568e-01
9.467570183930300587e-01,8.988970588235294379e-01,9.323164918970447967e-01,9.616519174041298079e-01
8.750000000000000000e-01,7.777777777777777901e-01,8.139534883720930258e-01,9.459459459459459429e-01
8.406961178045515570e-01,7.251732101616628068e-01,8.650137741046831641e-01,8.177083333333333703e-01
8.945783132530120696e-01,8.092643051771116758e-01,9.252336448598130758e-01,8.658892128279883638e-01
8.734939759036144391e-01,7.754010695187165680e-01,8.895705521472392352e-01,8.579881656804734247e-01
8.973946606625924360e-01,8.138856476079346924e-01,8.834705509816339619e-01,9.117647058823529216e-01
9.286314021830394116e-01,8.667711598746081769e-01,9.946043165467626235e-01,8.708661417322834941e-01
8.571428571428570953e-01,7.500000000000000000e-01,8.727272727272726849e-01,8.421052631578946901e-01
5.287356321839080664e-01,3.593750000000000000e-01,3.709677419354838745e-01,9.200000000000000400e-01
3.835616438356164171e-01,2.372881355932203451e-01,2.545454545454545192e-01,7.777777777777777901e-01
8.353891960867715349e-01,7.173119065010956641e-01,7.741426882144264443e-01,9.071593533487297689e-01
8.717811158798283167e-01,7.727056585829766844e-01,8.874931731294374293e-01,8.566157090142330066e-01
7.246376811594202882e-01,5.681818181818182323e-01,8.064516129032257563e-01,6.578947368421053099e-01
3.725490196078431460e-01,2.289156626506023973e-01,8.260869565217391353e-01,2.405063291139240556e-01
9.492548695624543065e-01,9.034111527760977367e-01,9.760831209566751543e-01,9.238619495299357220e-01
nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.671957671957671643e-01,9.364754098360655865e-01,9.682203389830508211e-01,9.661733615221986815e-01
7.590272660280029671e-01,6.116389548693587086e-01,6.776315789473684736e-01,8.626465661641541383e-01
8.387096774193548709e-01,7.222222222222222099e-01,7.738095238095238360e-01,9.154929577464788748e-01
8.337730870712400932e-01,7.149321266968325927e-01,7.815333882934871745e-01,8.934967012252591489e-01
8.653198653198652668e-01,7.626112759643917105e-01,8.426229508196720897e-01,8.892733564013840519e-01
7.074939564867043229e-01,5.473815461346633882e-01,6.334776334776335283e-01,8.010948905109489537e-01
8.701180744777474718e-01,7.700964630225080043e-01,8.911627906976744562e-01,8.500443655723158853e-01
4.842105263157894801e-01,3.194444444444444198e-01,4.693877551020408379e-01,5.000000000000000000e-01
7.071428571428571841e-01,5.469613259668508753e-01,6.734693877551020114e-01,7.443609022556391119e-01
9.166906061476587375e-01,8.461946433306815063e-01,8.795479603087100751e-01,9.571085782843431478e-01
9.391374445787988856e-01,8.852583586626139311e-01,9.268098647573588256e-01,9.517973856209149819e-01
9.291338582677165503e-01,8.676470588235294379e-01,9.076923076923076872e-01,9.516129032258064946e-01
9.210502407558825988e-01,8.536544291007073237e-01,9.277086383601756969e-01,9.144867400324734330e-01
7.099938687921520941e-01,5.503802281368821436e-01,6.732558139534883246e-01,7.509727626459143934e-01
9.418132611637347607e-01,8.900255754475703274e-01,9.560439560439560891e-01,9.280000000000000471e-01
9.150326797385620603e-01,8.433734939759036653e-01,8.756080611535789204e-01,9.581749049429657550e-01
5.106382978723403854e-01,3.428571428571428603e-01,4.097560975609755851e-01,6.774193548387096309e-01
6.186579378068739477e-01,4.478672985781990690e-01,5.067024128686327122e-01,7.941176470588234837e-01
8.541114058355437910e-01,7.453703703703703498e-01,8.702702702702702631e-01,8.385416666666666297e-01
8.855806039982986322e-01,7.946564885496183450e-01,8.442822384428223526e-01,9.311270125223614080e-01
9.130895601483837165e-01,8.400780107264749219e-01,9.420448332422088900e-01,8.858611825192802547e-01
8.896873877111031170e-01,8.012944983818770517e-01,8.633193863319386097e-01,9.177168272794662407e-01
9.432878679109835129e-01,8.926630434782608647e-01,9.137691237830319890e-01,9.747774480712165790e-01
6.805970149253731671e-01,5.158371040723982448e-01,5.757575757575758013e-01,8.321167883211678662e-01
9.222343921139102285e-01,8.556910569105691255e-01,9.152173913043478715e-01,9.293598233995584712e-01
9.103912494741270844e-01,8.355212355212354725e-01,9.138513513513513153e-01,9.069572506286672775e-01
9.179157744468237068e-01,8.482849604221636142e-01,8.796169630642954873e-01,9.597014925373134053e-01
9.345565749235473785e-01,8.771526980482204916e-01,9.249394673123486621e-01,9.443757725587144103e-01
6.963562753036437458e-01,5.341614906832298226e-01,5.733333333333333615e-01,8.865979381443298557e-01
7.070707070707070718e-01,5.468750000000000000e-01,5.833333333333333703e-01,8.974358974358974672e-01
9.393237610004632199e-01,8.855895196506550215e-01,9.077887197851387535e-01,9.731285988483685534e-01
9.506853186378408926e-01,9.060059251279288794e-01,9.436185133239831657e-01,9.578587699316628568e-01
8.248587570621468412e-01,7.019230769230768718e-01,8.588235294117646523e-01,7.934782608695651884e-01
7.454175152749490385e-01,5.941558441558441039e-01,7.991266375545851286e-01,6.984732824427480891e-01
7.114093959731543348e-01,5.520833333333333703e-01,5.698924731182796188e-01,9.464285714285713969e-01
9.109414758269720469e-01,8.364485981308411588e-01,8.927680798004987706e-01,9.298701298701298468e-01
8.719963031423290101e-01,7.730438344940597784e-01,8.454301075268817467e-01,9.002862595419847125e-01
9.146469968387777039e-01,8.427184466019417286e-01,9.340028694404590714e-01,8.960770818995182907e-01
8.788426763110307460e-01,7.838709677419354316e-01,8.466898954703833136e-01,9.135338345864661980e-01
7.799227799227799185e-01,6.392405063291138889e-01,7.784200385356454532e-01,7.814313346228239920e-01
7.582260371959942402e-01,6.105990783410137901e-01,7.549857549857549310e-01,7.614942528735632044e-01
8.505263157894736858e-01,7.399267399267399625e-01,8.706896551724138122e-01,8.312757201646090444e-01
8.586118251928021028e-01,7.522522522522522292e-01,7.803738317757009657e-01,9.542857142857142927e-01
7.826086956521739468e-01,6.428571428571429047e-01,7.500000000000000000e-01,8.181818181818182323e-01
9.160141585326612157e-01,8.450425489808034429e-01,8.776978417266186883e-01,9.578286227007626330e-01
8.920863309352518034e-01,8.051948051948052409e-01,9.140049140049140153e-01,8.711943793911006706e-01
8.051247471341874684e-01,6.738148984198645275e-01,8.492176386913229402e-01,7.653846153846153300e-01
8.187919463087248717e-01,6.931818181818182323e-01,8.356164383561643927e-01,8.026315789473684736e-01
9.207920792079208328e-01,8.532110091743119185e-01,9.143258426966291985e-01,9.273504273504273865e-01
9.113569884268091226e-01,8.371495327102803641e-01,8.683955404750363094e-01,9.587904736419587959e-01
8.991612301957129239e-01,8.167964781578056499e-01,8.510938602681722420e-01,9.529830106677202872e-01
8.832487309644669882e-01,7.909090909090908950e-01,8.699999999999999956e-01,8.969072164948453940e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
8.706659328563566280e-01,7.709551656920078377e-01,8.038617886178861527e-01,9.495798319327730663e-01
8.923802042419481939e-01,8.056737588652482795e-01,8.473998294970161993e-01,9.424034131310736750e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.383954154727793817e-01,8.839406207827260609e-01,9.438040345821325783e-01,9.330484330484331013e-01
7.113470471134705209e-01,5.520082389289392433e-01,7.137150466045273367e-01,7.089947089947089554e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.360687022900763266e-01,8.798206278026905469e-01,9.378585086042064978e-01,9.342857142857142749e-01
8.461538461538461453e-01,7.333333333333332815e-01,1.000000000000000000e+00,7.333333333333332815e-01
7.961165048543689116e-01,6.612903225806451291e-01,8.541666666666666297e-01,7.454545454545454808e-01
8.495575221238937935e-01,7.384615384615385025e-01,9.290322580645161699e-01,7.826086956521739468e-01
9.314689187318289099e-01,8.717284270536408419e-01,9.362649596437517818e-01,9.267217630853994415e-01
7.459807073954983769e-01,5.948717948717948678e-01,6.170212765957446832e-01,9.430894308943089666e-01
6.588235294117646967e-01,4.912280701754385692e-01,1.000000000000000000e+00,4.912280701754385692e-01
9.096957664860224613e-01,8.343503937007874516e-01,9.429365962180200622e-01,8.787187726754431827e-01
9.146029035012809283e-01,8.426435877261998497e-01,8.767908309455587634e-01,9.558232931726907688e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.248587570621468412e-01,7.019230769230768718e-01,7.849462365591397539e-01,8.690476190476190688e-01
8.773946360153256352e-01,7.815699658703071373e-01,8.419117647058823595e-01,9.160000000000000364e-01
8.549618320610686828e-01,7.466666666666667007e-01,7.887323943661971315e-01,9.333333333333333481e-01
9.228441754916792972e-01,8.567415730337079038e-01,9.256449165402124146e-01,9.200603318250376583e-01
9.108061749571183530e-01,8.362204724409448842e-01,8.559914024717893977e-01,9.731215638362858966e-01
6.371681415929203451e-01,4.675324675324675217e-01,4.931506849315068219e-01,9.000000000000000222e-01
7.833333333333333259e-01,6.438356164383561842e-01,6.714285714285713746e-01,9.399999999999999467e-01
3.018867924528301772e-01,1.777777777777777846e-01,1.951219512195122019e-01,6.666666666666666297e-01
5.101449275362318625e-01,3.424124513618677090e-01,5.146198830409356439e-01,5.057471264367816577e-01
9.224388220655329595e-01,8.560431100846804808e-01,9.258950874271439924e-01,9.190082644628099207e-01
9.031600407747196746e-01,8.234200743494424213e-01,8.985801217038539290e-01,9.077868852459016757e-01
8.696310312204351689e-01,7.693337797120857191e-01,8.913886733902249837e-01,8.489102327299593576e-01
8.659420289855072062e-01,7.635782747603834242e-01,8.556085918854415828e-01,8.765281173594131614e-01
9.295630695852141745e-01,8.683959261616804870e-01,9.120842386762493259e-01,9.477249044807224410e-01
6.885964912280702066e-01,5.250836120401337626e-01,5.489510489510489588e-01,9.235294117647059320e-01
8.000000000000000444e-01,6.666666666666666297e-01,7.402597402597402843e-01,8.702290076335877922e-01
9.358502148557397149e-01,8.794346697432938731e-01,9.147914791479148100e-01,9.579013509267986226e-01
8.652751423149904753e-01,7.625418060200669368e-01,8.275862068965517127e-01,9.065606361829026127e-01
8.130646282140375769e-01,6.850117096018735197e-01,7.587548638132295409e-01,8.757485029940119681e-01
9.494163424124513195e-01,9.037037037037036757e-01,9.663366336633663067e-01,9.330783938814531941e-01
9.051383399209486091e-01,8.267148014440433013e-01,8.893203883495145456e-01,9.215291750503018520e-01
7.922077922077922496e-01,6.559139784946236285e-01,9.104477611940298143e-01,7.011494252873563537e-01
9.026548672566371279e-01,8.225806451612903691e-01,8.986784140969162893e-01,9.066666666666666208e-01
9.114513981358188799e-01,8.373088685015290800e-01,9.096345514950165967e-01,9.132755170113409093e-01
8.897795591182364738e-01,8.014440433212995929e-01,8.499234303215926767e-01,9.335576114381833879e-01
8.721017202692595838e-01,7.732095490716179853e-01,8.586156111929307277e-01,8.860182370820668396e-01
8.899456521739130821e-01,8.017135862913096211e-01,9.660766961651917617e-01,8.249370277078085234e-01
9.528301886792452935e-01,9.099099099099099419e-01,9.492481203007518964e-01,9.564393939393939226e-01
8.856275303643724728e-01,7.947320617620344807e-01,8.445945945945946276e-01,9.308510638297872175e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
8.781869688385268713e-01,7.828282828282828731e-01,8.378378378378378288e-01,9.226190476190476719e-01
9.170305676855895483e-01,8.467741935483871218e-01,9.347181008902076815e-01,9.000000000000000222e-01
8.566308243727598359e-01,7.492163009404388951e-01,8.851851851851851860e-01,8.298611111111111605e-01
9.118387909319899398e-01,8.379629629629629095e-01,9.378238341968911929e-01,8.872549019607842702e-01
6.372549019607842702e-01,4.676258992805755188e-01,4.676258992805755188e-01,1.000000000000000000e+00
7.992700729927006975e-01,6.656534954407294924e-01,9.106029106029106535e-01,7.121951219512194786e-01
9.276139410187667078e-01,8.649999999999999911e-01,8.811544991511035541e-01,9.792452830188679291e-01
8.834951456310680129e-01,7.913043478260869401e-01,8.527443105756358221e-01,9.165467625899280657e-01
8.945454545454545325e-01,8.092105263157894912e-01,8.255033557046980164e-01,9.761904761904761640e-01
8.598277212216131060e-01,7.541208791208791062e-01,8.109305760709010213e-01,9.150000000000000355e-01
8.178913738019168989e-01,6.918918918918919303e-01,7.573964497041419941e-01,8.888888888888888395e-01
8.639308855291576439e-01,7.604562737642585057e-01,8.064516129032257563e-01,9.302325581395348708e-01
5.994005994005994209e-01,4.279600570613409372e-01,4.580152671755725047e-01,8.670520231213872941e-01
7.751479289940828021e-01,6.328502415458937547e-01,8.791946308724831738e-01,6.931216931216931387e-01
9.047619047619047672e-01,8.260869565217391353e-01,8.708333333333333481e-01,9.414414414414414845e-01
8.376511226252159048e-01,7.206537890044576455e-01,8.304794520547945647e-01,8.449477351916376833e-01
8.843187660668380135e-01,7.926267281105990881e-01,8.289156626506024583e-01,9.476584022038567756e-01
8.000000000000000444e-01,6.666666666666666297e-01,9.803921568627450567e-01,6.756756756756756577e-01
8.674698795180723065e-01,7.659574468085106336e-01,8.842105263157894468e-01,8.513513513513513153e-01
8.205128205128204844e-01,6.956521739130434590e-01,8.358208955223880299e-01,8.057553956834532238e-01
8.868520859671301659e-01,7.967064168086314124e-01,8.812814070351758788e-01,8.924936386768448360e-01
9.511774842044802281e-01,9.069003285870755882e-01,9.272116461366181062e-01,9.764150943396225912e-01
9.213932076782767044e-01,8.542438395876952306e-01,9.023477373256210132e-01,9.412599822537710548e-01
7.363945578231292366e-01,5.827725437415881560e-01,7.517361111111111605e-01,7.216666666666666785e-01
9.122340425531915153e-01,8.386308068459658038e-01,9.308005427408412302e-01,8.943937418513689952e-01
8.178571428571428381e-01,6.918429003021148160e-01,8.267148014440433013e-01,8.091872791519434394e-01
4.000000000000000222e-01,2.500000000000000000e-01,6.153846153846154188e-01,2.962962962962962798e-01
4.752475247524752255e-01,3.116883116883116811e-01,3.116883116883116811e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.433508640120210620e-01,8.927758816837315647e-01,9.515004546832372956e-01,9.353396901072705827e-01
3.599999999999999867e-01,2.195121951219512202e-01,2.307692307692307820e-01,8.181818181818182323e-01
8.571428571428570953e-01,7.500000000000000000e-01,8.017241379310344751e-01,9.207920792079208328e-01
7.552447552447552059e-01,6.067415730337079038e-01,7.012987012987013102e-01,8.181818181818182323e-01
8.712446351931329991e-01,7.718631178707224816e-01,7.937438905180840276e-01,9.655172413793103869e-01
9.483101391650099465e-01,9.017013232514177190e-01,9.244186046511627675e-01,9.734693877551020558e-01
6.628075253256150434e-01,4.956709956709956511e-01,8.297101449275362528e-01,5.518072289156626953e-01
9.133075648812810643e-01,8.404471544715447218e-01,8.826040554962646389e-01,9.462242562929061851e-01
9.135987978963185929e-01,8.409405255878285024e-01,9.339477726574501038e-01,8.941176470588235725e-01
9.108225108225108668e-01,8.362480127186009415e-01,8.945578231292516946e-01,9.276895943562609714e-01
8.664944013781222809e-01,7.644376899696048167e-01,8.840070298769771018e-01,8.496621621621621712e-01
7.741935483870967527e-01,6.315789473684210176e-01,8.571428571428570953e-01,7.058823529411765163e-01
8.974874371859296041e-01,8.140382862351869253e-01,8.806706114398421548e-01,9.149590163934425702e-01
8.420091324200913441e-01,7.271293375394322078e-01,8.031358885017421123e-01,8.848368522072936893e-01
9.081117468865701481e-01,8.316892725030826661e-01,8.720103425985779033e-01,9.473314606741572996e-01
9.307568438003220868e-01,8.704819277108434283e-01,9.413680781758957394e-01,9.203821656050955591e-01
7.954271961492178633e-01,6.603396603396602949e-01,8.241895261845386678e-01,7.686046511627907529e-01
8.855218855218854879e-01,7.945619335347432477e-01,9.260563380281690016e-01,8.483870967741935498e-01
8.137931034482758230e-01,6.860465116279069742e-01,1.000000000000000000e+00,6.860465116279069742e-01
8.081632653061224802e-01,6.780821917808219634e-01,7.983870967741935054e-01,8.181818181818182323e-01
8.124191461836999251e-01,6.840958605664487768e-01,9.048991354466858761e-01,7.370892018779342525e-01
9.319562575941676696e-01,8.725824800910124690e-01,9.783163265306122902e-01,8.897911832946635569e-01
8.070175438596490780e-01,6.764705882352941568e-01,8.214285714285713969e-01,7.931034482758620996e-01
9.045045045045044807e-01,8.256578947368421462e-01,8.900709219858156107e-01,9.194139194139193672e-01
1.126760563380281716e-01,5.970149253731343170e-02,1.176470588235294101e-01,1.081081081081081141e-01
8.945216680294357792e-01,8.091715976331360638e-01,9.366438356164383805e-01,8.560250391236307044e-01
9.160810252170318302e-01,8.451563691838291925e-01,9.172185430463576372e-01,9.149463253509496630e-01
9.120000000000000329e-01,8.382352941176470784e-01,8.906250000000000000e-01,9.344262295081967595e-01
8.759166345040524382e-01,7.792274678111588138e-01,8.140243902439023849e-01,9.479949874686717237e-01
8.380952380952381153e-01,7.213114754098360892e-01,7.586206896551723755e-01,9.361702127659574657e-01
8.741865509761388431e-01,7.764932562620423528e-01,8.309278350515464373e-01,9.221967963386727973e-01
8.629966887417218624e-01,7.590098289042591650e-01,8.298507462686567360e-01,8.989006251347273491e-01
8.474059003051882533e-01,7.352162400706090395e-01,8.543589743589743435e-01,8.405650857719475511e-01
8.221574344023323544e-01,6.980198019801979736e-01,7.877094972067039125e-01,8.597560975609755962e-01
8.548387096774193727e-01,7.464788732394366244e-01,9.298245614035087758e-01,7.910447761194029370e-01
8.575978161965422952e-01,7.506969334926324455e-01,8.686635944700460410e-01,8.468104222821204452e-01
7.826086956521739468e-01,6.428571428571429047e-01,9.250000000000000444e-01,6.782077393075356397e-01
9.215786776012301340e-01,8.545627376425855015e-01,8.831041257367386876e-01,9.635584137191853804e-01
5.266903914590747027e-01,3.574879227053139874e-01,3.874345549738220096e-01,8.222222222222221877e-01
5.812807881773398577e-01,4.097222222222222099e-01,4.538461538461538436e-01,8.082191780821917915e-01
8.500345542501728247e-01,7.391826923076922906e-01,9.097633136094674944e-01,7.976653696498055002e-01
8.605851979345955360e-01,7.552870090634441480e-01,8.605851979345955360e-01,8.605851979345955360e-01
8.539778449144007633e-01,7.451669595782073330e-01,9.137931034482759118e-01,8.015122873345935650e-01
7.935222672064777827e-01,6.577181208053691774e-01,6.829268292682927344e-01,9.468599033816424981e-01
9.218663063349494813e-01,8.550575051607195443e-01,9.013055641902393278e-01,9.433870180575890663e-01
8.199566160520607161e-01,6.948529411764705621e-01,8.146551724137931494e-01,8.253275109170306045e-01
8.675749318801090348e-01,7.661212704523580053e-01,9.170506912442396574e-01,8.231644260599793039e-01
7.560321715817693855e-01,6.077586206896551380e-01,7.268041237113401776e-01,7.877094972067039125e-01
9.246596066565809791e-01,8.598761958356780921e-01,9.362745098039215730e-01,9.133293484757919467e-01
8.877747782491323125e-01,7.981969486823855542e-01,8.847040737893927531e-01,8.908668730650154410e-01
6.666666666666666297e-01,5.000000000000000000e-01,5.555555555555555802e-01,8.333333333333333703e-01
8.962765957446808818e-01,8.120481927710843095e-01,9.258241758241758657e-01,8.685567010309278579e-01
7.638888888888888395e-01,6.179775280898875955e-01,7.173913043478260532e-01,8.168316831683167800e-01
9.334763948497853958e-01,8.752515090543259157e-01,9.375000000000000000e-01,9.294871794871795156e-01
9.140647108763324535e-01,8.417303683113273038e-01,9.104290635765737161e-01,9.177295113019320327e-01
6.977777777777778301e-01,5.358361774744027084e-01,5.946969696969697239e-01,8.440860215053763715e-01
9.450549450549450281e-01,8.958333333333333703e-01,9.108138238573021406e-01,9.819711538461538547e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
8.924099156657295806e-01,8.057221965851407708e-01,8.836032388663968007e-01,9.013939081053174984e-01
6.146341463414634054e-01,4.436619718309859350e-01,4.666666666666666741e-01,9.000000000000000222e-01
4.678998911860718368e-01,3.053977272727272929e-01,3.385826771653543399e-01,7.570422535211267512e-01
7.205387205387205896e-01,5.631578947368420796e-01,8.425196850393700254e-01,6.294117647058823373e-01
8.311306901615271858e-01,7.110552763819095734e-01,8.039772727272727071e-01,8.601823708206687291e-01
8.676691729323308122e-01,7.662682602921646602e-01,7.936726272352132572e-01,9.568822553897180505e-01
8.479262672811059831e-01,7.359999999999999876e-01,7.431340872374797568e-01,9.871244635193132666e-01
9.453681710213777123e-01,8.963963963963963444e-01,9.255813953488372103e-01,9.660194174757281704e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.420442571127503051e-01,8.904382470119521775e-01,9.530916844349680561e-01,9.312500000000000222e-01
9.096209912536442621e-01,8.342245989304812870e-01,8.914285714285714590e-01,9.285714285714286031e-01
4.861878453038673831e-01,3.211678832116788285e-01,6.197183098591548811e-01,4.000000000000000222e-01
9.136363636363636909e-01,8.410041841004184393e-01,8.946587537091987841e-01,9.334365325077399467e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
7.789473684210526105e-01,6.379310344827586743e-01,9.736842105263158187e-01,6.491228070175438791e-01
7.161016949152542166e-01,5.577557755775577331e-01,8.802083333333333703e-01,6.035714285714285365e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.015012815818381764e-01,8.206666666666666554e-01,9.255639097744361443e-01,8.786581013561741704e-01
9.239046887009991771e-01,8.585714285714285410e-01,9.119878603945371642e-01,9.361370716510903911e-01
9.110568538542029859e-01,8.366431774503523267e-01,9.335239456754824694e-01,8.896457765667574735e-01
7.873134328358208922e-01,6.492307692307692779e-01,7.785977859778597798e-01,7.962264150943396679e-01
8.743235117257966982e-01,7.767094017094017255e-01,8.532863849765258690e-01,8.964241676942046322e-01
8.360413589364844578e-01,7.182741116751268917e-01,8.761609907120743168e-01,7.994350282485875869e-01
8.774193548387096975e-01,7.816091954022988952e-01,8.600337268128162016e-01,8.955223880597015240e-01
5.762711864406779849e-01,4.047619047619047672e-01,6.039076376554174397e-01,5.510534846029173650e-01
8.873239436619718701e-01,7.974683544303797778e-01,9.333333333333333481e-01,8.456375838926174504e-01
7.023809523809523281e-01,5.412844036697247452e-01,6.742857142857142660e-01,7.329192546583851442e-01
